ID da atividade,Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Nome do arquivo,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Bicicleta,Equipamento,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono,Extensão da piscina,Carga de treinamento,Intensidade,Ritmo Ajustado à inclinação média,Tempo do temporizador,Total de ciclos,Recuperação,Com animal de estimação,Competição,Corrida longa,Por uma causa,Com criança,Distância da descida,Total de séries,Total de repetições,Mídia
18150306604,"17 de abr. de 2026, 21:13:07","T13K | 5'13"" ❌",Corrida,"",4021,"13,01",,,false,,Mizuno Wave Rider 28 Wave Rider 28,activities/19252461122.fit.gz,,,4021.0,4009.0,13009.5,5.16,3.245,148.0,172.0,740.6,793.0,26.0,-0.2,,,88.0,83.0,,,,353.0,944.0,,,,,,,,,,,,353.0,4022.0,0.0,,0.0,,1.0,13379.0,,,,,,,,,,,,,,,,29739176.0,,,,,,,,,,,3.235,419.9,,,,10960.0,0.0,,229.0,143.0,3.337,,,0.0,0.0,,,,0.0,,,,""
18116101868,"15 de abr. de 2026, 09:16:03","T10K | 60'0"" | Z2",Corrida,"",3790,"10,01",,,false,,Fila Racer Speedzone,activities/19218009267.fit.gz,,,3790.0,3742.0,10014.2,4.54,2.676,145.0,150.0,750.0,801.2,29.2,-0.1,,,87.0,83.0,,,,315.0,652.0,,,,,,,,,,,,313.0,3791.0,0.0,,0.0,,1.0,10438.2,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.642,24.4,,,,10304.0,0.0,,170.0,127.0,2.789,,,0.0,0.0,,,,0.0,,,,""
18103427939,"14 de abr. de 2026, 11:07:22",bíceps+costas,Treinamento com peso,"",2718,0,,,false,,,activities/19205261561.fit.gz,,,2718.0,2718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,238.0,,,,,,,,,,,,,,,,0.0,6841.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,22,222,media/9270c6c8-786c-47b5-b63c-14df0c4e4795.jpg
18097038661,"13 de abr. de 2026, 21:25:38","T8K | 50'0"" | Z2",Corrida,"",3071,"8,01",,,false,,Fila Racer Speedzone,activities/19198820506.fit.gz,,,3071.0,3022.0,8011.1,4.04,2.651,43.0,45.0,748.2,779.0,10.8,-0.1,,,85.0,82.0,,,,315.0,505.0,,,,,,,,,,,,312.0,3072.0,0.0,,0.0,,1.0,8061.7,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.609,62.5,,,,8186.0,0.0,,137.0,127.0,2.668,,,0.0,0.0,,,,0.0,,,,""
18092343417,"13 de abr. de 2026, 14:24:43",tríceps+ombros+peito,Treinamento com peso,"",3108,0,,,false,,,activities/19194125050.fit.gz,,,3108.0,3108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,186.0,,,,,,,,,,,,,,0.0,,0.0,3150.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,21,230,media/763ab64f-b3f0-442a-a56c-b84e757e14eb.jpg
18084986581,"12 de abr. de 2026, 20:09:01","L10k | Pace 5'52"" 🍃",Corrida,"",3573,"10,01",,,false,,Mizuno Wave Rider 28 Wave Rider 28,activities/19186678145.fit.gz,,,3573.0,3529.0,10015.2,3.8,2.838,126.0,136.0,753.0,809.6,20.0,-0.1,,,86.0,82.0,,,,327.0,692.0,,,,,,,,,,,,326.0,3574.0,0.0,,0.0,,1.0,10274.4,,,,,,,,,,,,,,,,29739176.0,,,,,,,,,,,2.803,1385.8,,,,9616.0,0.0,,174.0,133.0,2.911,,,0.0,0.0,,,,0.0,,,,""
18083615820,"12 de abr. de 2026, 17:16:23",Tropix Madrid,Pedalada,"",2969,"17,90",,,true,,Tropix Madrid,activities/19185291995.fit.gz,,10.0,2969.0,2865.0,17907.3,10.54,6.25,167.0,95.0,719.4,793.0,46.6,0.4,,,,,,,,129.0,547.0,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,17741069.0,,,,,,,,,,,,6.031,416.8,,,,,3.89,,,,,,,0.0,0.0,,,,0.0,,,,media/052cce34-19d6-45ae-b14b-6a2a7c58dd1a.jpg
18058803257,"10 de abr. de 2026, 21:25:11","T13k | Pace 5'27"" | 250m D+",Corrida,"",4334,"13,02",,,false,,Fila Racer Speedzone,activities/19160156829.fit.gz,,,4334.0,4254.0,13028.7,4.8,3.063,274.0,254.0,768.0,827.2,41.8,0.1,,,88.0,83.0,,,,343.0,903.0,,,,,,,,,,,,343.0,4335.0,0.0,,0.0,,1.0,14034.6,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,3.006,0.0,,,,11648.0,0.0,,233.0,139.0,3.299,,,0.0,0.0,,,,0.0,,,,""
18041106601,"9 de abr. de 2026, 12:55:39",superiores+core,Treinamento com peso,"",3344,0,,,false,,,activities/19142335245.fit.gz,,,3344.0,3344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,288.0,,,,,,,,,,,,,,,,0.0,4440.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,26,234,media/915a06f1-d924-4d79-be3d-2103632d76c1.jpg
18024715948,"8 de abr. de 2026, 09:13:49","L10k | Pace 5'44"" ↕️",Corrida,"",3456,"10,05",,,false,,Fila Racer Speedzone,activities/19125752676.fit.gz,,,3456.0,3456.0,10053.6,4.48,2.909,73.0,139.0,704.0,795.0,11.7,-0.7,,,87.0,84.0,,,,324.0,768.0,,,,,,,,,,,,326.0,3457.0,0.0,,0.0,,1.0,10026.6,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.909,6.8,,,,9566.0,0.0,,169.0,133.0,2.901,,,0.0,0.0,,,,0.0,,,,""
18011769690,"7 de abr. de 2026, 11:04:19",costas+bíceps 🏋️‍♂️,Treinamento com peso,"",2645,0,,,false,,,activities/19112566786.fit.gz,,,2645.0,2645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,245.0,,,,,,,,,,,,,,,,0.0,7130.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,22,228,""
18001577411,"6 de abr. de 2026, 14:44:49",peito+tríceps+ombros 🏋️‍♂️,Treinamento com peso,"",2745,0,,,false,,,activities/19102226541.fit.gz,,,2745.0,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,158.0,,,,,,,,,,,,,,0.0,,0.0,2967.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,21,217,media/834854e4-4636-4b1a-a459-2b9c87ec4559.jpg
17992314572,"5 de abr. de 2026, 20:23:24","L10k | Pace 5'19"" ↕️",Corrida,"",3207,"10,03",,,false,,Mizuno Wave Rider 28 Wave Rider 28,activities/19092878022.fit.gz,,,3207.0,3205.0,10031.8,4.6,3.13,110.0,117.0,754.2,787.0,12.7,-0.1,,,89.0,84.0,,,,343.0,733.0,,,,,,,,,,,,344.0,3208.0,0.0,,0.0,,1.0,10239.2,,,,,,,,,,,,,,,,29739176.0,,,,,,,,,,,3.128,565.5,,,,8800.0,0.0,,174.0,140.0,3.195,,,0.0,0.0,,,,0.0,,,,""
17980441111,"4 de abr. de 2026, 21:15:38",T10k | 60min | Z2🍃,Corrida,"",3129,"8,04",,,false,,Fila Racer Speedzone,activities/19080849795.fit.gz,,,3129.0,3100.0,8047.9,3.7,2.596,109.0,123.0,751.2,793.0,21.4,-0.2,,,84.0,81.0,,,,308.0,546.0,,,,,,,,,,,,307.0,3130.0,0.0,,0.0,,1.0,8324.3,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.572,144.9,,,,8374.0,0.0,,135.0,125.0,2.685,,,0.0,0.0,,,,0.0,,,,""
17967423033,"3 de abr. de 2026, 21:11:04",T6K | Regenerativo,Corrida,"",2453,"6,39",,,false,,Mizuno Wave Rider 28 Wave Rider 28,activities/19067696933.fit.gz,,,2453.0,2407.0,6398.2,4.04,2.658,85.0,103.0,755.6,793.4,21.0,-0.3,,,85.0,83.0,,,,310.0,408.0,,,,,,,,,,,,310.0,2454.0,0.0,,0.0,,1.0,6594.3,,,,,,,,,,,,,,,,29739176.0,,,,,,,,,,,2.608,26.8,,,,6570.0,0.0,,108.0,126.0,2.74,,,1.0,0.0,,,,0.0,,,,""
17956498033,"2 de abr. de 2026, 21:47:24","L21k | Pace 5'16"" 🌳",Corrida,Quebrei no km 17🥲,6920,"21,12",,,false,,New Balance Propel v5 Propel v5,activities/19056677505.fit.gz,,,6920.0,6686.0,21126.9,4.4,3.16,247.4,208.0,732.0,792.6,31.9,-0.1,,,87.0,82.0,,,,346.0,1560.0,,,,,,,,,,,,341.0,6921.0,0.0,,0.0,,1.0,21715.0,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,3.053,1236.9,,,,18058.0,0.0,,371.0,139.0,3.22,,,0.0,0.0,,,,0.0,,,,""
17939507582,"1 de abr. de 2026, 13:10:19",bíceps+costas,Treinamento com peso,"",10762,0,,,false,,,activities/19039598096.fit.gz,,,10762.0,10762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,551.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/5bf525f7-3830-4304-89fa-7aa99f439cea.jpg
17923865426,"31 de mar. de 2026, 11:03:07",costas+bíceps 🏋️‍♂️,Treinamento com peso,"",3221,0,,,false,,,activities/19023851358.fit.gz,,,3221.0,3221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,247.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/3b6e771c-e422-4ace-8780-06a53cf1e526.jpg
17918281576,"30 de mar. de 2026, 21:42:03","T10k | Pace 5'38"" | 220m D+",Corrida,"",3427,"10,08",,,false,,Fila Racer Speedzone,activities/19018216691.fit.gz,,,3427.0,3403.0,10081.2,4.6,2.962,221.8,185.0,753.6,825.8,31.0,0.0,,,89.0,82.0,,,,341.0,786.0,,,,,,,,,,,,344.0,3428.0,0.0,,0.0,,1.0,10790.9,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.942,238.3,,,,9678.0,0.0,,192.0,139.0,3.114,,,0.0,0.0,,,,0.0,,,,""
17913166626,"30 de mar. de 2026, 14:11:07",bíceps+costas 🏋️‍♂️,Treinamento com peso,"",3240,0,,,false,,,activities/19013090397.fit.gz,,,3240.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,192.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/e5376f4e-5b71-4087-a902-33b8d797ff45.jpg
17906206455,"29 de mar. de 2026, 20:09:10","T10K | 5'12"" 🍃",Corrida,"",3288,"10,03",,,false,,Mizuno Wave Rider 28 Wave Rider 28,activities/19006028652.fit.gz,,,3288.0,3132.0,10038.8,4.38,3.205,154.0,169.0,753.6,785.0,33.1,-0.2,,,93.0,85.0,,,,350.0,706.0,,,,,,,,,,,,345.0,3289.0,0.0,,0.0,,1.0,10469.5,,,,,,,,,,,,,,,,29739176.0,,,,,,,,,,,3.053,1249.2,,,,8674.0,0.0,,179.0,140.0,3.343,,,0.0,0.0,,,,0.0,,,,""
17893863889,"28 de mar. de 2026, 21:27:13",T8k | 60min | Z2🍃,Corrida,"",3045,"8,01",,,false,,Fila Racer Speedzone,activities/18993511237.fit.gz,,,3045.0,3043.0,8014.9,3.66,2.634,112.0,113.0,753.4,780.6,26.7,0.0,,,85.0,81.0,,,,310.0,530.0,,,,,,,,,,,,311.0,3046.0,0.0,,0.0,,1.0,8295.4,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.632,1887.7,,,,8302.0,0.0,,134.0,126.0,2.726,,,0.0,0.0,,,,0.0,,,,""
17893492458,"28 de mar. de 2026, 21:24:18",Evening Run,Corrida,,107,"0,28",,,false,,Fila Racer Speedzone,activities/18993136708.fit.gz,,,107.0,107.0,288.0,3.84,2.692,3.0,1.0,771.8,775.6,5.4,1.0,,,84.0,81.0,,,,300.0,15.0,,,,,,,,,,,,264.0,108.0,,,0.0,,1.0,298.0,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.692,0.0,,,,296.0,0.0,,3.0,107.0,2.785,,,,,,,,,,,,""
17882681645,"27 de mar. de 2026, 23:53:41",T5K | CASA OSTEN,Corrida,[strava://clubs/1328440/20]A VIDA É UM CORREEE! ,3084,"5,17",,,false,,Mizuno Wave Rider 28 Wave Rider 28,activities/18982238597.fit.gz,,,3084.0,2261.0,5169.9,3.98,2.287,61.0,61.0,735.4,766.0,50.0,0.0,,,87.0,76.0,,,,262.0,298.0,,,,,,,,,,,,241.0,3085.0,0.0,,0.0,,1.0,5271.6,,,,,,,,,,,,,,,,29739176.0,,,,,,,,,,,1.676,29.7,,,,5476.0,0.0,,82.0,98.0,2.332,,,0.0,0.0,,,,0.0,,,,media/b87247af-0c0c-41f1-9601-40ab3fbdbdef.jpg|media/96153507-80e2-4305-977f-8bb53584ed37.jpg
17865455594,"26 de mar. de 2026, 12:09:53",ombros+peito+costas🏋️‍♂️,Treinamento com peso,"",2838,0,,,false,,,activities/18965007531.fit.gz,,,2838.0,2838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,234.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17851556797,"25 de mar. de 2026, 09:52:23",T10k | 60min | Z2🍃,Corrida,"",3633,"10,01",,,false,,Fila Racer Speedzone,activities/18951042582.tcx.gz,,,3633.0,3607.0,10011.5,4.14,2.776,92.7,98.2,738.0,778.3,33.9,-0.1,,,86.0,83.0,,,,316.0,615.0,,,,,,,,,,,,316.0,3634.0,0.0,,0.0,,1.0,10253.3,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.756,57.3,,,,,0.0,,165.0,128.0,2.843,,,0.0,0.0,,,,0.0,,,,""
17839376224,"24 de mar. de 2026, 11:06:32",tríceps+peito+ombros 🏋️‍♂️,Treinamento com peso,"",3552,0,,,false,,,activities/18938827111.tcx.gz,,,3552.0,3552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,271.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17828712909,"23 de mar. de 2026, 14:44:33",costas+bíceps,Treinamento com peso,"",2694,0,,,false,,,activities/18928136430.tcx.gz,,,2694.0,2694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,150.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/0d5306a2-f902-4882-9ab9-5be580c16d66.jpg
17822027205,"22 de mar. de 2026, 21:04:14",T8k | Regenerativo,Corrida,"",3165,"8,02",,,false,,Fila Racer Speedzone,activities/18921392922.tcx.gz,,,3165.0,3009.0,8028.9,5.325,2.668,43.5,46.4,742.2,767.8,9.4,0.0,,,86.0,82.0,,,,306.0,578.0,,,,,,,,,,,,302.0,3166.0,,,0.0,,1.0,8075.3,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.537,29.5,,,,,0.0,,132.0,123.0,2.684,,,1.0,0.0,,,,0.0,,,,""
17808079366,"21 de mar. de 2026, 20:44:27",Afternoon Run,Corrida,"",409,"1,02",,,false,,New Balance Propel v5 Propel v5,activities/18907268102.tcx.gz,,,409.0,398.0,1026.8,3.74,2.58,42.3,21.3,734.3,770.7,36.0,2.1,,,84.0,81.0,,,,309.0,81.0,,,,,,,,,,,,303.0,410.0,0.0,,0.0,,1.0,1115.4,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,2.511,13.9,,,,,0.0,,17.0,123.0,2.803,,,0.0,0.0,,,,0.0,,,,""
17807986948,"21 de mar. de 2026, 19:45:24","T10k | Pace 5'13""",Corrida,"",3143,"10,01",,,false,,New Balance Propel v5 Propel v5,activities/18907174177.tcx.gz,,,3143.0,3137.0,10014.2,4.7,3.192,93.9,92.3,749.3,796.4,46.6,0.0,,,88.0,82.0,,,,350.0,758.0,,,,,,,,,,,,348.0,3144.0,0.0,,0.0,,1.0,10211.4,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,3.186,2720.6,,,,,0.0,,174.0,141.0,3.255,,,0.0,0.0,,,,0.0,,,,""
17807608689,"21 de mar. de 2026, 19:34:11",Afternoon Run,Corrida,"",612,"1,70",,,false,,New Balance Propel v5 Propel v5,activities/18906791323.tcx.gz,,,612.0,612.0,1707.9,3.94,2.791,4.1,33.5,743.5,777.0,5.8,-1.7,,,85.0,83.0,,,,304.0,105.0,,,,,,,,,,,,304.0,613.0,0.0,,0.0,,1.0,1697.0,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,2.791,0.0,,,,,0.0,,26.0,124.0,2.773,,,0.0,0.0,,,,0.0,,,,""
17797438853,"20 de mar. de 2026, 21:19:32","T15k | Pace 5'42"" | 220m D+",Corrida,"",5263,"15,07",,,false,,Fila Racer T2 T2,activities/18896510668.tcx.gz,,,5263.0,5156.0,15070.2,4.5,2.923,222.0,226.2,711.7,779.7,35.2,0.0,,,91.0,83.0,,,,329.0,1166.0,,,,,,,,,,,,330.0,5264.0,0.0,,0.0,,1.0,15606.1,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,2.863,16.1,,,,,0.0,,262.0,134.0,3.027,,,0.0,0.0,,,,0.0,,,,""
17778524744,"19 de mar. de 2026, 12:07:05",Morning Weight Training,Treinamento com peso,,2987,0,,,false,,,activities/18877486797.tcx.gz,,,2987.0,2987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,212.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17764748155,"18 de mar. de 2026, 09:44:38",T10k | 60min | Z2🍃,Corrida,"",3781,"10,03",,,false,,New Balance Propel v5 Propel v5,activities/18863641443.tcx.gz,,,3781.0,3682.0,10033.7,4.38,2.725,81.5,91.4,751.6,799.9,11.9,-0.1,,,86.0,83.0,,,,323.0,618.0,,,,,,,,,,,,321.0,3782.0,0.0,,0.0,,1.0,10121.1,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,2.654,1379.1,,,,,0.0,,178.0,130.0,2.749,,,0.0,0.0,,,,0.0,,,,""
17743016880,"16 de mar. de 2026, 14:25:10",peito+tríceps+ombros🏋️‍♂️,Treinamento com peso,"",3370,0,,,false,,,activities/18841868538.tcx.gz,,,3370.0,3370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,196.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/4a4e24a5-b36d-4790-9da4-15de9921c87e.jpg
17736573971,"15 de mar. de 2026, 20:05:40",T8k | Regenerativo,Corrida,"",3173,"8,01",,,false,,Fila Racer T2 T2,activities/18835367535.tcx.gz,,,3173.0,3107.0,8013.3,3.78,2.579,50.1,62.8,756.1,784.2,20.0,-0.2,,,86.0,82.0,,,,305.0,541.0,,,,,,,,,,,,303.0,3174.0,0.0,,0.0,,1.0,8055.7,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,2.525,55.1,,,,,0.0,,133.0,123.0,2.593,,,1.0,0.0,,,,0.0,,,,""
17724699770,"14 de mar. de 2026, 19:53:59","L21k | Pace 5'20""",Corrida,"",6883,"21,16",,,false,,New Balance Propel v5 Propel v5,activities/18823357223.tcx.gz,,,6883.0,6763.0,21161.6,5.72,3.129,146.6,165.6,729.6,802.7,38.4,-0.1,,,87.0,83.0,,,,336.0,1570.0,,,,,,,,,,,,334.0,6884.0,0.0,,0.0,,1.0,21328.8,,,,,,,,,,,,,,,,26740046.0,,,,,,,,,,,3.074,1692.1,,,,,0.0,,353.0,136.0,3.154,,,0.0,0.0,,,,0.0,,,,""
17716373196,"13 de mar. de 2026, 22:22:48",Evening Workout,Treino,,8179,0,,,false,,,activities/18814959087.tcx.gz,,,8179.0,8179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,186.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17696464583,"12 de mar. de 2026, 11:58:27",costas+bíceps,Treinamento com peso,"",3267,0,,,false,,,activities/18794950347.tcx.gz,,,3267.0,3267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,197.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/32a6722e-cd05-476e-91b0-95ec119bfe0c.jpg
17683088644,"11 de mar. de 2026, 09:33:15",T10k | 60min | Z2🍃,Corrida,"",3747,"10,01",,,false,,Fila Racer Speedzone,activities/18781510525.tcx.gz,,,3747.0,3708.0,10018.0,3.86,2.702,82.6,103.6,748.5,798.8,15.5,-0.2,,,87.0,83.0,,,,318.0,621.0,,,,,,,,,,,,316.0,3748.0,,,0.0,,1.0,10097.0,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.674,1389.4,,,,,0.0,,171.0,128.0,2.723,,,0.0,0.0,,,,0.0,,,,""
17671249288,"10 de mar. de 2026, 11:02:42",peito+tríceps+ombros 🏋️‍♂️,Treinamento com peso,"",3201,0,,,false,,,activities/18769635980.tcx.gz,,,3201.0,3201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,223.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17660636074,"9 de mar. de 2026, 14:25:29",Lunch Weight Training,Treinamento com peso,,2967,0,,,false,,,activities/18758975812.tcx.gz,,,2967.0,2967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,145.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17654822990,"8 de mar. de 2026, 22:11:27","T10k | Pace 4'53"" 🔥",Corrida,"",2935,"10,02",,,false,,Fila Racer T2 T2,activities/18753101480.tcx.gz,,,2935.0,2935.0,10019.1,5.06,3.414,32.5,61.4,718.8,755.4,4.9,-0.3,,,89.0,84.0,,,,357.0,703.0,,,,,,,,,,,,356.0,2936.0,0.0,,0.0,,1.0,9997.8,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,3.414,404.6,,,,,0.0,,171.0,145.0,3.406,,,0.0,0.0,,,,0.0,,,,""
17654822887,"8 de mar. de 2026, 22:02:04",Evening Run,Corrida,,519,"1,49",,,false,,Fila Racer Speedzone,activities/18753101414.tcx.gz,,,519.0,519.0,1493.6,5.0,2.878,6.2,20.8,754.8,772.0,6.0,-1.0,,,86.0,83.0,,,,312.0,108.0,,,,,,,,,,,,306.0,520.0,,,0.0,,1.0,1473.6,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.878,0.0,,,,,0.0,,22.0,124.0,2.839,,,,,,,,,,,,""
17629681378,"6 de mar. de 2026, 22:04:33","T10k | Pace 5'24""↕️",Corrida,"",3318,"10,15",,,false,,Fila Racer T2 T2,activities/18727683196.tcx.gz,,,3318.0,3288.0,10156.2,4.24,3.089,115.1,130.8,754.7,809.7,37.9,-0.1,,,89.0,83.0,,,,339.0,741.0,,,,,,,,,,,,338.0,3319.0,0.0,,0.0,,1.0,10432.5,,,,,,,,,,,,,,,,19912724.0,,,,,,,,,,,3.061,11.8,,,,,0.0,,173.0,137.0,3.173,,,0.0,0.0,,,,0.0,,,,media/8c29dde2-1beb-4342-9909-47ce69593002.jpg
17614919024,"5 de mar. de 2026, 09:36:48",T10k | 60min | Z2🍃,Corrida,"",3719,"10,04",,,false,,Fila Racer Speedzone,activities/18712848981.tcx.gz,,,3719.0,3713.0,10044.3,4.2,2.705,93.1,111.6,736.6,775.7,50.0,-0.2,,,90.0,83.0,,,,309.0,639.0,,,,,,,,,,,,310.0,3720.0,0.0,,0.0,,1.0,10237.6,,,,,,,,,,,,,,,,23620613.0,,,,,,,,,,,2.701,53.3,,,,,0.0,,164.0,126.0,2.757,,,0.0,0.0,,,,0.0,,,,media/0decf335-612c-4a31-82ad-942d881b06b4.jpg
17614918354,"4 de mar. de 2026, 13:01:27",costas+bíceps🏋️‍♂️,Treinamento com peso,"",3557,0,,,false,,,activities/18712848635.tcx.gz,,,3557.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,247.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
